id,X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,fault_type
610,39,215,1601728,1601796,6430,276,127,669161,46,126,1358,0,1,40,0.0574,0.4627,0.3864,0.1296,0.6377,0.5354,0.0,-0.6136,-0.187,1.0,K_Scatch
956,1575,1590,3403338,3403364,255,25,26,23784,77,109,1684,1,0,70,0.1116,0.3462,0.5769,0.0089,0.6,1.0,1.0,0.4231,-0.2713,0.6422,Bumps
1779,1164,1197,79360,79387,434,76,51,47440,97,127,1358,0,1,40,0.2371,0.5129,0.8182,0.0243,0.4342,0.5294,0.0,-0.1818,-0.146,0.9806,Other_Faults
187,1147,1160,463836,463848,74,19,13,8915,109,132,1354,1,0,70,0.2866,0.5256,0.9231,0.0096,0.6842,0.9231,0.0,-0.0769,-0.0588,0.2739,Z_Scratch
1147,763,780,677184,677200,178,20,16,17592,50,126,1694,1,0,80,0.9008,0.3456,0.9412,0.01,0.85,1.0,0.0,-0.0588,-0.2279,0.4498,Bumps
1436,345,355,348556,348568,92,16,12,9704,71,132,1688,1,0,150,0.4088,0.2333,0.8333,0.0059,0.625,1.0,1.0,0.1667,-0.176,0.2288,Other_Faults
873,390,402,2513153,2513182,247,14,29,26419,88,126,1387,0,1,50,0.5624,0.2902,0.4138,0.0087,0.8571,1.0,1.0,0.5862,-0.1644,0.5757,Bumps
133,1555,1570,1823955,1823987,285,24,32,29895,81,126,1698,0,1,90,0.1508,0.4063,0.4688,0.0088,0.625,1.0,1.0,0.5313,-0.1805,0.7659,Pastry
205,216,250,763872,763947,938,117,94,110127,102,133,1356,1,0,70,0.3186,0.6322,0.4533,0.0251,0.2906,0.7979,1.0,0.5467,-0.0828,1.0,Z_Scratch
42,1545,1557,19815,19841,234,20,26,23207,66,124,1627,0,1,40,0.086,0.25,0.4615,0.0074,0.6,1.0,1.0,0.5385,-0.2252,0.5162,Pastry
1615,534,545,756916,756929,78,20,13,10621,129,148,1364,1,0,70,0.783,0.4545,0.8461,0.0081,0.55,1.0,1.0,0.1539,0.0638,0.257,Other_Faults
324,19,28,2811785,2811821,192,35,36,18361,80,118,1354,1,0,70,0.0281,0.4074,0.25,0.0066,0.2571,1.0,1.0,0.75,-0.2529,0.5362,Z_Scratch
365,1028,1052,365905,365932,504,24,27,69672,48,189,1387,0,1,40,0.4831,0.2222,0.8889,0.0173,1.0,1.0,1.0,0.1111,0.08,0.9093,K_Scatch
1423,1170,1184,1038876,1038891,113,27,18,14982,125,142,1362,1,0,70,0.2614,0.4619,0.9333,0.0103,0.5185,0.8333,1.0,0.0667,0.0358,0.3509,Other_Faults
1429,676,689,1974176,1974206,216,27,30,22418,93,119,1364,1,0,70,0.9897,0.4462,0.4333,0.0095,0.4815,1.0,1.0,0.5667,-0.1892,0.6422,Other_Faults
1350,235,398,739072,739080,872,165,53,95600,103,119,1387,0,1,40,0.3389,0.3313,0.0491,0.1175,0.9879,0.1509,0.0,-0.9509,-0.1435,0.9987,Other_Faults
353,1059,1069,117715,117724,76,10,9,15483,195,213,1387,0,1,40,0.4585,0.1556,0.9,0.0072,1.0,1.0,0.0,-0.1,0.5916,0.1954,K_Scatch
902,189,199,1290093,1290103,64,11,10,7736,103,145,1690,1,0,60,0.2237,0.36,1.0,0.0059,0.9091,1.0,0.5,0.0,-0.0557,0.2061,Bumps
1329,1082,1095,825488,825519,192,34,32,24530,120,140,1374,0,1,40,0.4061,0.5236,0.4193,0.0095,0.3823,0.9688,1.0,0.5806,-0.0019,0.6619,Other_Faults
812,1,16,55572,55629,370,48,62,39293,27,119,1353,0,1,120,0.0015,0.5673,0.2632,0.0111,0.3125,0.9194,1.0,0.7368,-0.1703,0.9755,Dirtiness
912,561,571,2993150,2993160,75,13,10,8457,93,135,1692,1,0,60,0.6631,0.25,1.0,0.0059,0.7692,1.0,0.5,0.0,-0.1191,0.2061,Bumps
1750,104,116,2312016,2312026,67,15,16,7882,107,127,1354,1,0,70,0.1536,0.4417,0.8333,0.0089,0.8,0.625,0.0,-0.1667,-0.0809,0.2288,Other_Faults
1584,1289,1301,1132484,1132492,61,16,13,7145,105,127,1687,1,0,80,0.4576,0.3646,0.6667,0.0071,0.75,0.6154,0.0,-0.3333,-0.0849,0.2018,Other_Faults
371,856,864,519257,519266,57,10,11,9848,161,183,1387,0,1,40,0.7541,0.2083,0.8889,0.0058,0.8,0.8182,1.0,0.1111,0.3498,0.1773,K_Scatch
86,830,837,837868,837888,82,13,20,9671,106,128,1392,0,1,220,0.7974,0.4143,0.35,0.005,0.5385,1.0,1.0,0.65,-0.0786,0.2532,Pastry
82,1327,1335,126951,126958,40,11,7,4014,89,111,1364,0,1,60,0.0425,0.2857,0.875,0.0059,0.7273,1.0,0.0,-0.125,-0.216,0.1622,Pastry
836,1444,1457,5996730,5996739,79,19,11,10188,116,140,1648,1,0,69,0.2318,0.3248,0.6923,0.0079,0.6842,0.8182,0.0,-0.3077,0.0075,0.2253,Dirtiness
313,2,11,2550643,2550653,60,12,10,3673,48,77,1358,1,0,70,0.003,0.3333,0.9,0.0066,0.75,1.0,1.0,0.1,-0.5217,0.1954,Z_Scratch
639,41,217,1960132,1960200,6987,251,123,725465,43,125,1356,0,1,40,0.0605,0.4162,0.3864,0.1298,0.7012,0.5529,0.0,-0.6136,-0.1888,1.0,K_Scatch
602,41,212,1505915,1505982,6494,315,145,671353,38,127,1356,0,1,40,0.0605,0.4332,0.3918,0.1261,0.5429,0.4621,0.0,-0.6082,-0.1923,1.0,K_Scatch
943,881,891,2921961,2921970,62,11,9,6294,80,118,1688,1,0,60,0.9443,0.3111,0.9,0.0059,0.9091,1.0,0.0,-0.1,-0.2069,0.1954,Bumps
1604,1287,1302,3204829,3204845,191,17,16,20590,67,133,1627,0,1,40,0.3995,0.2042,0.9375,0.0092,0.8824,1.0,1.0,0.0625,-0.1578,0.3977,Other_Faults
207,226,249,791161,791249,995,70,90,110993,95,133,1354,1,0,70,0.3338,0.5084,0.2614,0.017,0.3286,0.9778,1.0,0.7386,-0.1285,1.0,Z_Scratch
1896,547,588,2084580,2084619,860,57,44,95173,91,132,1708,1,0,100,0.6405,0.4622,0.9512,0.024,0.7193,0.8864,0.0,-0.0488,-0.1354,0.9998,Other_Faults
369,951,961,494451,494461,81,11,10,13311,141,182,1387,0,1,40,0.6143,0.19,1.0,0.0072,0.9091,1.0,0.5,0.0,0.2839,0.2061,K_Scatch
660,39,212,2244009,2244082,6827,276,141,711671,40,124,1358,0,1,40,0.0574,0.4594,0.422,0.1274,0.6268,0.5177,0.0,-0.578,-0.1856,1.0,K_Scatch
414,39,222,855369,855569,18203,696,480,2155986,25,143,1398,0,1,40,0.0558,0.5027,0.915,0.1309,0.2629,0.4167,1.0,0.085,-0.0747,1.0,K_Scatch
1363,867,1104,949655,949669,1695,247,106,197365,103,132,1668,0,1,40,0.6763,0.4891,0.0591,0.1421,0.9595,0.1321,0.0,-0.9409,-0.0903,1.0,Other_Faults
942,30,38,2488268,2488282,78,10,14,7387,79,110,1692,1,0,60,0.0355,0.3036,0.5714,0.0047,0.8,1.0,1.0,0.4286,-0.2601,0.2195,Bumps
1753,71,95,2394841,2394907,624,72,67,61079,85,118,1356,1,0,70,0.1047,0.6061,0.3636,0.0177,0.3333,0.9851,1.0,0.6364,-0.2353,0.9998,Other_Faults
1842,111,120,68259,68288,121,27,32,19974,151,175,1353,0,1,100,0.1641,0.5364,0.3103,0.0066,0.3333,0.9063,1.0,0.6897,0.2896,0.4317,Other_Faults
853,621,633,2095554,2095693,975,107,141,121633,108,140,1364,0,1,100,0.9106,0.4155,0.0863,0.0088,0.1121,0.9858,1.0,0.9137,-0.0254,0.9999,Dirtiness
115,1685,1692,297096,297166,349,33,70,24697,45,95,1698,0,1,90,0.0071,0.2878,0.1,0.0041,0.2121,1.0,1.0,0.9,-0.4471,0.7776,Pastry
1228,1043,1061,4019353,4019368,117,23,17,11880,89,118,1362,1,0,80,0.442,0.5667,0.8333,0.0132,0.7826,0.8824,0.0,-0.1667,-0.2067,0.4465,Bumps
1289,76,111,1012529,1012905,6652,359,392,716869,4,140,1374,0,1,40,0.1106,0.4945,0.0931,0.0255,0.0975,0.9592,1.0,0.9069,-0.1581,1.0,Other_Faults
0,42,50,270900,270944,267,17,44,24220,76,108,1687,1,0,80,0.0498,0.2415,0.1818,0.0047,0.4706,1.0,1.0,0.8182,-0.2913,0.5822,Pastry
79,1321,1339,513812,514011,2145,134,201,228995,16,133,1380,0,1,40,0.0594,0.4012,0.0904,0.013,0.1343,0.9901,1.0,0.9096,-0.166,1.0,Pastry
372,925,934,552377,552388,75,9,11,12593,150,180,1387,0,1,40,0.6532,0.2424,0.8182,0.0065,1.0,1.0,1.0,0.1818,0.3118,0.2051,K_Scatch
364,1220,1228,270702,270711,70,8,9,11255,143,174,1387,0,1,40,0.2293,0.0278,0.8889,0.0058,1.0,1.0,1.0,0.1111,0.2561,0.1773,K_Scatch
1784,1194,1219,172567,172592,204,68,38,25491,114,141,1358,0,1,40,0.2047,0.6736,1.0,0.0184,0.3677,0.6579,0.5,0.0,-0.0238,0.8958,Other_Faults
844,623,639,2003323,2003457,1004,99,134,125338,109,143,1362,0,1,100,0.9148,0.5317,0.1194,0.0117,0.1616,1.0,1.0,0.8806,-0.0247,1.0,Dirtiness
1141,118,133,125813,125827,128,17,15,14234,87,133,1692,1,0,80,0.1395,0.3905,0.9333,0.0089,0.8824,0.9333,0.0,-0.0667,-0.1312,0.3509,Bumps
1712,1267,1303,214065,214075,160,40,18,20199,117,140,1690,0,1,70,0.458,0.5556,0.2778,0.0213,0.9,0.5556,0.0,-0.7222,-0.0137,0.5951,Other_Faults
1610,1110,1118,2817680,2817695,77,11,15,8602,98,125,1692,1,0,70,0.6785,0.3583,0.5333,0.0047,0.7273,1.0,1.0,0.4667,-0.1272,0.2288,Other_Faults
1600,1155,1172,430639,430674,260,34,42,27974,96,119,1353,0,1,70,0.2675,0.563,0.4857,0.0126,0.5,0.8333,1.0,0.5143,-0.1594,0.8756,Other_Faults
1448,1527,1565,5331249,5331309,1284,68,61,116623,42,117,1648,1,0,80,0.1007,0.4368,0.6333,0.0231,0.5588,0.9836,1.0,0.3667,-0.2904,1.0,Other_Faults
1381,719,927,4689395,4689414,1535,239,120,173468,97,132,1358,1,0,100,0.6348,0.6116,0.0913,0.1532,0.8703,0.1583,0.0,-0.9086,-0.1171,1.0,Other_Faults
1739,1566,1577,2613123,2613138,106,19,15,8602,63,95,1654,1,0,100,0.0931,0.3576,0.7333,0.0066,0.5789,1.0,1.0,0.2667,-0.366,0.286,Other_Faults
1480,254,299,65006,65100,1695,145,133,159918,80,108,1692,0,1,300,0.3002,0.5993,0.4787,0.0266,0.3103,0.7068,1.0,0.5213,-0.2629,1.0,Other_Faults
758,425,430,1444004,1444009,17,6,5,2181,122,132,1358,0,1,50,0.6259,0.32,1.0,0.0037,0.8333,1.0,0.5,0.0,0.0023,0.1361,Stains
976,1317,1324,2166062,2166078,78,12,16,9381,110,132,1352,0,1,40,0.0414,0.3036,0.4375,0.0052,0.5833,1.0,1.0,0.5625,-0.0604,0.2195,Bumps
1081,338,348,393428,393468,273,31,40,29865,93,125,1376,0,1,40,0.4913,0.3175,0.25,0.0073,0.3226,1.0,1.0,0.75,-0.1453,0.6574,Bumps
1757,97,107,2770166,2770177,70,19,14,8127,104,127,1356,1,0,70,0.1431,0.3636,0.9091,0.0074,0.5263,0.7857,1.0,0.0909,-0.093,0.2173,Other_Faults
298,32,44,2070769,2070796,142,30,29,12465,72,109,1354,1,0,70,0.0473,0.5617,0.4444,0.0089,0.4,0.931,1.0,0.5556,-0.3142,0.5362,Z_Scratch
354,259,272,125025,125040,150,13,15,28697,172,212,1387,0,1,40,0.3735,0.2308,0.8667,0.0094,1.0,1.0,1.0,0.1333,0.4946,0.3285,K_Scatch
1791,209,259,9649727,9649771,1182,87,71,130201,96,127,1360,1,0,100,0.3074,0.4627,0.88,0.0368,0.5747,0.6197,0.0,-0.12,-0.1394,1.0,Other_Faults
1746,911,920,344819,344829,54,12,11,4761,79,102,1358,1,0,300,0.6451,0.4,0.9,0.0066,0.75,0.9091,1.0,0.1,-0.3112,0.1954,Other_Faults
1158,95,127,961065,961092,551,44,27,53142,56,128,1692,1,0,80,0.1123,0.3623,0.8438,0.0189,0.7273,1.0,0.0,-0.1563,-0.2465,0.9769,Bumps
1470,485,493,1105756,1105768,75,11,12,8268,91,125,1696,0,1,60,0.5719,0.2188,0.6667,0.0047,0.7273,1.0,1.0,0.3333,-0.1388,0.2018,Other_Faults
1566,741,756,614880,614919,392,19,39,40498,77,127,1360,1,0,150,0.8882,0.3299,0.3846,0.011,0.7895,1.0,1.0,0.6154,-0.1929,0.8682,Other_Faults
1794,1245,1254,1779008,1779024,84,13,16,9791,104,130,1362,1,0,120,0.1586,0.4167,0.5625,0.0066,0.6923,1.0,1.0,0.4375,-0.0894,0.2583,Other_Faults
1453,1505,1525,4373281,4373312,456,32,31,49848,92,124,1668,0,1,40,0.1715,0.2645,0.6452,0.012,0.625,1.0,1.0,0.3548,-0.146,0.8927,Other_Faults
599,41,218,1473977,1474044,7017,274,156,723789,36,125,1358,0,1,40,0.0604,0.4083,0.3785,0.1303,0.646,0.4295,0.0,-0.6215,-0.1942,1.0,K_Scatch
1933,367,422,289647,289665,355,116,58,46882,123,143,1360,0,1,40,0.5397,0.6414,0.3273,0.0404,0.4741,0.3103,0.0,-0.6727,0.0317,0.9899,Other_Faults
1457,599,608,2382642,2382651,54,12,9,6100,101,126,1360,0,1,40,0.8809,0.3333,1.0,0.0066,0.75,1.0,0.5,0.0,-0.1175,0.1862,Other_Faults
746,977,981,1311529,1311535,12,5,6,1563,125,143,1358,0,1,50,0.5552,0.5,0.6667,0.003,0.8,1.0,1.0,0.3333,0.0176,0.1353,Stains
1729,15,29,1084661,1084680,128,17,21,14278,104,119,1373,0,1,40,0.0218,0.5188,0.7368,0.0102,0.8235,0.9048,1.0,0.2632,-0.1285,0.4399,Other_Faults
738,414,438,2887460,2887476,263,29,17,30104,87,134,1358,0,1,40,0.6097,0.3151,0.6667,0.0177,0.8276,0.9412,0.0,-0.3333,-0.1058,0.633,K_Scatch
1098,787,1316,3544454,3544490,8391,609,343,991612,103,140,1364,0,1,40,0.0704,0.5594,0.068,0.3878,0.8686,0.105,0.0,-0.9319,-0.0768,1.0,Bumps
429,39,214,1050670,1050830,13033,731,420,1508093,29,141,1398,0,1,40,0.0558,0.5345,0.9143,0.1252,0.2394,0.381,0.0,-0.0857,-0.096,1.0,K_Scatch
1561,62,75,424657,424662,35,13,6,4606,125,143,1362,0,1,180,0.091,0.4615,0.3846,0.0095,1.0,0.8333,0.0,-0.6154,0.0281,0.1706,Other_Faults
281,83,93,1846280,1846289,61,12,10,6490,96,118,1356,1,0,70,0.1224,0.3222,0.9,0.0074,0.8333,0.9,0.0,-0.1,-0.1688,0.1954,Z_Scratch
1679,535,578,149538,149552,265,74,46,32153,114,134,1692,0,1,70,0.6324,0.5598,0.3256,0.0254,0.5811,0.3043,0.0,-0.6744,-0.0521,0.8806,Other_Faults
377,936,944,639848,639857,65,9,9,11132,161,182,1387,0,1,40,0.6388,0.0972,0.8889,0.0058,0.8889,1.0,1.0,0.1111,0.338,0.1773,K_Scatch
150,18,26,471253,471281,168,24,28,20267,102,143,1360,1,0,70,0.0265,0.25,0.2857,0.0059,0.3333,1.0,1.0,0.7143,-0.0575,0.3725,Pastry
433,39,214,1174946,1175131,13601,805,503,1579135,25,141,1400,0,1,40,0.0557,0.5799,0.9459,0.125,0.2174,0.3678,1.0,0.054,-0.0929,1.0,K_Scatch
689,37,212,2829521,2829590,6426,275,134,668126,37,119,1356,0,1,40,0.0546,0.4678,0.3943,0.1291,0.6364,0.5149,0.0,-0.6057,-0.1877,1.0,K_Scatch
1800,1146,1162,581539,581546,74,19,12,6481,79,103,1358,1,0,300,0.2887,0.3393,0.4375,0.0118,0.8421,0.5833,0.0,-0.5625,-0.3158,0.2195,Other_Faults
1680,61,99,4757479,4757628,1970,210,181,29002,0,39,1346,1,0,100,0.0906,0.6521,0.255,0.0282,0.181,0.8232,1.0,0.745,-0.885,1.0,Other_Faults
1748,325,361,58567,58747,2059,134,200,374117,169,199,1387,0,1,40,0.4686,0.6823,0.2,0.026,0.2687,0.9,1.0,0.8,0.4195,1.0,Other_Faults
202,10,42,697885,698089,2904,197,207,145129,22,86,1358,1,0,70,0.0147,0.5551,0.1569,0.0236,0.1624,0.9855,1.0,0.8431,-0.6096,1.0,Z_Scratch
514,93,171,2410724,2410794,2027,255,129,259127,118,141,1402,0,1,40,0.1327,0.6288,0.8974,0.0556,0.3059,0.5426,0.0,-0.1026,-0.0013,1.0,K_Scatch
1772,883,917,745600,745614,254,42,25,31667,116,135,1362,0,1,50,0.6535,0.4664,0.4118,0.025,0.8095,0.56,0.0,-0.5882,-0.026,0.761,Other_Faults
1417,1605,1616,1116225,1116232,57,11,7,5464,82,108,1687,1,0,100,0.0842,0.2597,0.6364,0.0065,1.0,1.0,0.0,-0.3636,-0.2511,0.1822,Other_Faults
112,1687,1696,150712,150740,167,24,28,9559,23,94,1698,0,1,90,0.0024,0.3373,0.3214,0.0053,0.375,1.0,1.0,0.6786,-0.5528,0.417,Pastry
618,39,216,1693992,1694059,6679,288,156,691010,36,124,1358,0,1,40,0.0574,0.4368,0.3785,0.1303,0.6146,0.4295,0.0,-0.6215,-0.1917,1.0,K_Scatch
1627,469,492,3881283,3881300,155,28,17,17114,92,129,1650,1,0,70,0.5685,0.6036,0.7391,0.0139,0.8214,1.0,0.0,-0.2609,-0.1374,0.6438,Other_Faults
228,137,156,1093477,1093492,184,31,15,19460,96,118,1354,1,0,70,0.2024,0.3544,0.7895,0.014,0.6129,1.0,0.0,-0.2105,-0.1737,0.4713,Z_Scratch
1583,0,14,1041924,1042036,862,37,113,69375,63,101,1687,1,0,80,0.0,0.4503,0.125,0.0083,0.3784,0.9912,1.0,0.875,-0.3712,0.9998,Other_Faults
763,804,808,192327,192330,8,4,3,950,105,127,1360,0,1,50,0.8118,0.3333,0.75,0.0029,1.0,1.0,0.0,-0.25,-0.0723,0.1262,Stains
85,921,930,638468,638484,114,14,17,13173,94,140,1392,0,1,220,0.6638,0.2083,0.5625,0.0065,0.6429,0.9412,1.0,0.4375,-0.0972,0.2583,Pastry
239,462,486,1226170,1226204,493,56,38,59901,105,141,1354,1,0,70,0.6824,0.3958,0.7059,0.0177,0.4286,0.8947,1.0,0.2941,-0.0508,0.9685,Z_Scratch
1690,98,168,395521,395722,8035,189,214,782154,80,134,1360,0,1,200,0.1441,0.4289,0.3483,0.0515,0.3704,0.9392,1.0,0.6517,-0.2395,1.0,Other_Faults
1722,15,31,991553,991569,151,21,18,16849,104,119,1387,0,1,40,0.0216,0.4102,1.0,0.0115,0.7619,0.8889,0.5,0.0,-0.1283,0.4235,Other_Faults
581,43,198,686245,686304,6227,205,117,644765,38,124,1358,0,1,40,0.0633,0.3191,0.3807,0.1141,0.7561,0.5043,0.0,-0.6194,-0.1911,1.0,K_Scatch
1299,6,17,402394,402418,145,13,24,17419,111,135,1687,0,1,200,0.0071,0.4508,0.4583,0.0065,0.8461,1.0,1.0,0.5417,-0.0615,0.4366,Other_Faults
591,41,202,920427,920489,5993,214,130,589956,132,132,1358,0,1,40,0.0604,0.3996,0.3851,0.1186,0.7523,0.4769,0.0,-0.6149,-0.2309,1.0,K_Scatch
1546,1291,1305,4046506,4046520,131,16,15,13742,95,118,1346,0,1,40,0.0609,0.3316,1.0,0.0104,0.875,0.9333,0.5,0.0,-0.1805,0.33,Other_Faults
856,619,630,2122174,2122284,653,90,110,71112,95,134,1366,0,1,100,0.9063,0.4603,0.1,0.0081,0.1222,1.0,1.0,0.9,-0.1492,0.9977,Dirtiness
156,15,24,1620686,1620708,154,20,22,19711,103,156,1358,1,0,70,0.0221,0.2222,0.4091,0.0066,0.45,1.0,1.0,0.5909,0.0,0.3329,Pastry
1254,14,24,1346926,1346954,142,23,28,18238,100,151,1358,1,0,70,0.0206,0.4929,0.3571,0.0074,0.4348,1.0,1.0,0.6429,0.0034,0.463,Bumps
194,109,121,560425,560445,124,18,20,13549,97,124,1352,1,0,70,0.1612,0.4833,0.6,0.0089,0.6667,1.0,1.0,0.4,-0.1464,0.3977,Z_Scratch
96,1058,1066,367429,367455,135,18,26,15385,103,126,1690,0,1,70,0.7385,0.351,0.3077,0.0047,0.4444,1.0,1.0,0.6923,-0.1097,0.3479,Pastry
15,669,684,491552,491684,1097,59,133,119540,50,134,1687,0,1,150,0.7931,0.446,0.1136,0.0089,0.2542,0.9925,1.0,0.8864,-0.1487,1.0,Pastry
820,1326,1333,1581921,1581956,139,27,35,16441,110,132,1354,0,1,40,0.031,0.4326,0.2,0.0052,0.2593,1.0,1.0,0.8,-0.0759,0.4057,Dirtiness
38,0,10,1701480,1701528,210,36,48,17413,73,100,1333,0,1,40,0.0,0.5625,0.2083,0.0075,0.2778,1.0,1.0,0.7917,-0.3522,0.7659,Pastry
125,1578,1590,1208774,1208843,372,56,70,37930,77,125,1696,0,1,90,0.125,0.5507,0.1739,0.0071,0.2143,0.9857,1.0,0.8261,-0.2034,0.9708,Pastry
929,104,120,1046565,1046583,184,20,18,19728,77,133,1688,1,0,60,0.1232,0.3611,0.8889,0.0095,0.8,1.0,1.0,0.1111,-0.1624,0.4763,Bumps
691,39,216,2854357,2854430,6450,276,143,669129,43,119,1358,0,1,40,0.0574,0.5008,0.4124,0.1303,0.6413,0.5105,0.0,-0.5876,-0.1895,1.0,K_Scatch
193,506,519,548929,548953,170,28,25,20000,105,126,1356,1,0,70,0.7463,0.4551,0.5417,0.0096,0.4643,0.96,1.0,0.4583,-0.0809,0.5162,Z_Scratch
199,405,416,634279,634288,71,15,10,8824,113,135,1358,1,0,70,0.5965,0.2828,0.8182,0.0081,0.7333,0.9,0.0,-0.1818,-0.0291,0.2051,Z_Scratch
1855,1683,1690,1318359,1318378,98,12,19,5702,40,84,1692,1,0,70,0.0024,0.2632,0.3684,0.0041,0.5833,1.0,1.0,0.6316,-0.5454,0.2445,Other_Faults
1611,787,798,2887288,2887307,137,21,19,15397,95,131,1690,1,0,70,0.9314,0.3445,0.5789,0.0065,0.5238,1.0,1.0,0.4211,-0.122,0.3494,Other_Faults
1033,395,404,4726828,4726836,57,10,8,6684,101,136,1646,1,0,80,0.48,0.2083,0.8889,0.0055,0.9,1.0,0.0,-0.1111,-0.0839,0.1773,Bumps
172,16,24,240377,240390,71,12,13,6820,86,110,1356,1,0,70,0.0236,0.3173,0.6154,0.0059,0.6667,1.0,1.0,0.3846,-0.2496,0.2105,Z_Scratch
1838,159,172,7003,7020,126,21,29,23023,173,196,1353,0,1,100,0.235,0.4299,0.7647,0.0096,0.6191,0.5862,1.0,0.2353,0.4275,0.3678,Other_Faults
436,39,74,1206989,1207040,935,143,98,117325,119,135,1398,0,1,40,0.0558,0.4762,0.6863,0.025,0.2448,0.5204,1.0,0.3137,-0.0197,0.9999,K_Scatch
1694,72,145,98042,98192,6156,233,211,543449,69,109,1362,0,1,200,0.1057,0.4378,0.4867,0.0536,0.3133,0.7109,1.0,0.5133,-0.3103,1.0,Other_Faults
1291,1,18,117422,117551,1125,63,131,140521,101,151,1687,0,1,200,0.0012,0.487,0.1318,0.0101,0.2698,0.9847,1.0,0.8682,-0.0242,1.0,Other_Faults
225,141,154,1060291,1060313,109,25,22,12602,102,132,1356,1,0,70,0.208,0.6189,0.5909,0.0096,0.52,1.0,1.0,0.4091,-0.0968,0.4729,Z_Scratch
848,621,632,2036193,2036297,585,91,105,65860,99,133,1364,0,1,100,0.9106,0.4886,0.1058,0.0081,0.1209,0.9905,1.0,0.8942,-0.1205,0.9964,Dirtiness
453,39,211,1391555,1391715,11492,650,443,1339579,26,143,1402,0,1,40,0.0556,0.5824,0.9302,0.1227,0.2646,0.3612,0.0,-0.0698,-0.0893,1.0,K_Scatch
872,837,850,231429,231443,155,13,14,16093,55,134,1687,0,1,200,0.9923,0.1484,0.9286,0.0077,1.0,1.0,1.0,0.0714,-0.1889,0.3097,Bumps
264,115,136,1622697,1622718,169,33,28,19591,105,127,1356,1,0,70,0.1696,0.6168,1.0,0.0155,0.6364,0.75,0.5,0.0,-0.0944,0.7161,Z_Scratch
1386,355,461,2203324,2203335,527,118,44,62384,110,134,1358,0,1,40,0.5228,0.548,0.1038,0.0781,0.8983,0.25,0.0,-0.8962,-0.0752,0.9969,Other_Faults
105,225,235,719009,719024,116,17,15,11656,71,127,1634,0,1,125,0.2754,0.2267,0.6667,0.0061,0.5882,1.0,1.0,0.3333,-0.215,0.266,Pastry
459,39,187,1480323,1480475,13309,500,310,1550152,31,143,1402,0,1,40,0.0556,0.4084,0.9737,0.1056,0.296,0.4903,1.0,0.0263,-0.09,1.0,K_Scatch
578,41,198,622372,622437,6277,192,109,651641,43,125,1358,0,1,40,0.0604,0.3849,0.414,0.1156,0.8177,0.5963,0.0,-0.586,-0.189,1.0,K_Scatch
16,156,192,713788,714056,5044,167,282,570911,11,143,1687,0,1,150,0.1849,0.4772,0.1343,0.0213,0.2156,0.9503,1.0,0.8657,-0.1157,1.0,Pastry
87,1201,1213,3496093,3496125,275,19,32,28986,78,127,1362,0,1,40,0.2188,0.2839,0.375,0.0088,0.6316,1.0,1.0,0.625,-0.1765,0.633,Pastry
1318,845,857,189673,189695,103,25,26,13299,122,142,1372,0,1,40,0.7507,0.6098,0.5454,0.0088,0.48,0.8461,1.0,0.4545,0.0087,0.4366,Other_Faults
111,1245,1258,702370,702405,337,26,35,33379,68,125,1354,0,1,50,0.1418,0.2593,0.3714,0.0096,0.5,1.0,1.0,0.6286,-0.2262,0.7347,Pastry
346,1190,1219,1183612,1183893,3883,229,289,395668,78,127,1362,0,1,175,0.21,0.5235,0.1032,0.0213,0.1266,0.9723,1.0,0.8968,-0.2039,1.0,Z_Scratch
983,459,470,4165780,4165792,89,14,12,10504,108,127,1352,0,1,40,0.679,0.3258,0.9167,0.0081,0.7857,1.0,1.0,0.0833,-0.078,0.2432,Bumps
1041,1179,1185,496422,496428,25,6,6,2918,105,133,1694,1,0,100,0.6009,0.3056,1.0,0.0035,1.0,1.0,0.5,0.0,-0.0881,0.1449,Bumps
179,513,529,350481,350500,158,28,19,15719,89,111,1354,1,0,70,0.7577,0.4803,0.8421,0.0118,0.5714,1.0,1.0,0.1579,-0.2228,0.5029,Z_Scratch
148,268,279,12917033,12917094,444,43,61,45269,78,126,1360,0,1,40,0.3941,0.3383,0.1803,0.0081,0.2558,1.0,1.0,0.8197,-0.2035,0.9212,Pastry
1255,1122,1134,313348,313360,119,16,12,10350,56,111,1362,1,0,80,0.3348,0.1736,1.0,0.0088,0.75,1.0,0.5,0.0,-0.3205,0.2583,Bumps
1795,1206,1216,1802452,1802460,67,11,8,7164,92,124,1362,1,0,120,0.2144,0.1625,0.8,0.0073,0.9091,1.0,0.0,-0.2,-0.1646,0.1852,Other_Faults
1044,1441,1450,492452,492461,62,12,9,6582,91,124,1626,1,0,70,0.2165,0.2346,1.0,0.0055,0.75,1.0,0.5,0.0,-0.1706,0.1862,Bumps
640,41,212,1970779,1970846,6603,271,138,688556,38,127,1358,0,1,40,0.0604,0.4237,0.3918,0.1259,0.631,0.4855,0.0,-0.6082,-0.1853,1.0,K_Scatch
